unit_id,utterance_id,law_number,document_uri,sample_index,status,model,decision,n_annotations,needs_human_review,decision_justification,limitations,quality_flags,validation_errors,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens
utt_5936a765677a1e5b9dc6::p0017,utt_5936a765677a1e5b9dc6,21419,http://datos.bcn.cl/recurso/cl/documento/696951,55,completed,gpt-5.6-luna,no_statements,0,False,"El bloque critica la conducta y responsabilidad de actores políticos, pero no formula una justificación normativa codificable sobre la organización, distribución, financiamiento o gobernanza de la protección previsional. La referencia a actuar con flexibilidad no explicita acuerdos, compromiso o moderación como fundamento de la reforma.",,[],[],5881,1269,5336,1169
utt_6832b5e4cbc5440edce3::p0001-p0004,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,56,completed,gpt-5.6-luna,no_statements,0,False,"El bloque relata apoyos políticos previos y caracteriza moralmente a las bancadas, pero no formula una regla ni un fundamento sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional. La referencia al voto es aislada y la mención de contribución se refiere al apoyo legislativo, no a cotizaciones o a un título sobre beneficios previsionales.",,"[""vote""]",[],5936,2708,5336,2588
utt_6832b5e4cbc5440edce3::p0005-p0008,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,57,invalid_output,gpt-5.6-luna,,0,,,,[],"[""La cita 1 no existe literalmente en el objetivo""]",5820,14166,5336,13838
utt_6832b5e4cbc5440edce3::p0009-p0010,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,58,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe la presentación de una indicación inadmisible y la regulación histórica de ayudas para personas con invalidez, pero no formula una regla normativa ni un fundamento sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",El bloque es suficiente para determinar que no contiene una justificación normativa codificable.,"[""procedural""]",[],5823,627,5336,516
utt_6832b5e4cbc5440edce3::p0011-p0014,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,59,completed,gpt-5.6-luna,statements,2,True,El bloque contiene una justificación normativa de igualdad de trato: defiende un complemento igual para escenarios equivalentes y cuestiona que la invalidez quede separada de beneficios comparables.,La segunda evidencia es interrogativa; la lectura como oposición a separar a la invalidez se basa en su sentido retórico y puede requerir confirmación humana.,[],[],5754,13944,5336,13466
utt_6832b5e4cbc5440edce3::p0015,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,60,completed,gpt-5.6-luna,no_statements,0,False,"El bloque atribuye responsabilidad política a gobiernos anteriores y califica una resolución como inadecuada, pero no establece un criterio del libro sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,[],[],5781,1118,5336,1034
utt_6832b5e4cbc5440edce3::p0016-p0019,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,61,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una propuesta normativa explícita de enfrentar la medida globalmente, incluyendo a todas las personas que reciben ayuda del Estado y evitando un tratamiento parcializado.",La cita no identifica de manera explícita qué medida es «esto»; la anotación se limita a la regla de alcance universal y no parcializado que sí aparece en el texto.,[],[],5776,6645,5336,6310
utt_6832b5e4cbc5440edce3::p0020-p0023,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,62,completed,gpt-5.6-luna,statements,2,True,"El bloque formula dos pautas normativas para resolver el asunto: hacerlo de forma mancomunada e incluir a todos los sectores que reciben ayuda estatal. Las referencias a votos, firmas y culpa funcionan como autodefensa política y no se codifican.","La aplicación de acuerdos_moderacion depende de interpretar «mancomunada» como una defensa de la resolución conjunta, y la aplicación de igualdad_universalismo depende de leer la inclusión de todos los receptores de ayuda como una regla de cobertura no parcializada.",[],[],5881,14181,5336,13466
utt_bde4e376c13333198b6a::p0001,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,63,completed,gpt-5.6-luna,no_statements,0,False,"El bloque realiza un acto de informe y describe el contenido y el mecanismo de financiamiento del proyecto. No afirma que ese arreglo deba adoptarse ni lo fundamenta mediante un criterio del libro; la referencia a obtener recursos no explicita escasez, sostenibilidad o una restricción fiscal.",La codificación se limita al bloque objetivo; los contextos no fueron necesarios para interpretar su sentido.,"[""procedural""]",[],5878,1645,5336,1524
utt_bde4e376c13333198b6a::p0002-p0003,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,64,completed,gpt-5.6-luna,statements,1,False,"El primer párrafo solo identifica a las autoridades que presentaron el proyecto. La segunda oración formula como idea fundamental la creación de una pensión garantizada universal, constituyendo una justificación de diseño basada en el universalismo.",,[],[],5732,9061,5336,8804
utt_bde4e376c13333198b6a::p0004,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,65,completed,gpt-5.6-luna,statements,1,False,"El bloque formula una propuesta distributiva que amplía la cobertura previsional y la focaliza explícitamente en la población de menores recursos, lo que constituye una justificación basada en necesidad material.",,[],[],5799,3246,5336,2932
utt_bde4e376c13333198b6a::p0005-p0006,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,66,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una justificación distributiva explícita: aumentar las pensiones de las personas pertenecientes al 90 por ciento más vulnerable de la población. Las demás referencias describen cambios legislativos y fuentes de financiamiento sin formular una justificación codificable adicional.,,[],[],5815,1295,5336,1034
utt_bde4e376c13333198b6a::p0007-p0008,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,67,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5881,16384,5336,16384
utt_bde4e376c13333198b6a::p0009-p0010,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,68,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5904,16384,5336,16384
utt_bde4e376c13333198b6a::p0011-p0013,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,69,completed,gpt-5.6-luna,statements,1,True,"La regla de acceso independiente de estar pensionado o afiliado constituye una afirmación explícita de cobertura universal. Los pasajes sobre montos, reajustes, inicio diferido y validación de información son principalmente descripciones técnicas o administrativas sin otro fundamento del libro de códigos.","La codificación depende de interpretar la eliminación de los requisitos de afiliación y pensionamiento como una justificación de universalismo, aunque el texto no usa expresamente la igualdad como fundamento.",[],[],5943,13585,5336,13272
utt_bde4e376c13333198b6a::p0014-p0017,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,70,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe montos, umbrales, reajustes, entidades administrativas y derogaciones, pero no ofrece una justificación normativa explícita sobre por qué debe organizarse o distribuirse así la protección previsional.",No se codifican las reglas técnicas ni la asignación de funciones administrativas porque carecen de un fundamento normativo explícito en el bloque objetivo.,[],[],5959,514,5336,402
utt_bde4e376c13333198b6a::p0018-p0020,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,71,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe una modificación técnica, el número de beneficiarios y proyecciones de gasto presupuestario. No contiene una justificación normativa explícita sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional; las cifras y la referencia a la mayor amplitud del beneficio son descriptivas.",La codificación se limita al bloque objetivo; no se atribuyen como evidencia las referencias financieras contenidas en los contextos.,[],[],5979,747,5336,618
utt_bde4e376c13333198b6a::p0021-p0023,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,72,completed,gpt-5.6-luna,statements,1,True,"La primera oración contiene una afirmación explícita sobre cómo se financiará el mayor gasto de la reforma, compatible con una refutación de la falta de financiamiento. La referencia a la tramitación de las modificaciones tributarias es meramente procedimental y la votación unánime es un voto aislado, sin una justificación de acuerdos o moderación.","La codificación depende de interpretar la previsión de fuentes de financiamiento como una afirmación sobre la viabilidad fiscal de la reforma, aunque el texto no explicita su sostenibilidad.","[""vote"",""procedural""]",[],5887,7270,5336,6859
utt_bde4e376c13333198b6a::p0024-p0027,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,73,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo registra una votación nominal, una recomendación formal de aprobación y el cierre de la intervención; no contiene una justificación normativa sobre cómo organizar, distribuir, financiar o gobernar la protección previsional.",,"[""vote"",""procedural""]",[],5926,360,5336,271
utt_3e385b0c423b7ec5cae7::p0001-p0002,utt_3e385b0c423b7ec5cae7,21419,http://datos.bcn.cl/recurso/cl/documento/697505,74,completed,gpt-5.6-luna,statements,1,True,"Hay una valoración normativa explícita que presenta la incorporación de solidaridad como razón para considerar al pilar solidario una gran reforma. El libro no contiene un código para solidaridad genérica sin referencia explícita a generaciones, igualdad, necesidad u otro criterio incluido.",El fragmento no especifica cómo se implementaría la solidaridad ni qué grupos compartirían recursos; la anotación se limita a la justificación normativa explícita.,"[""other""]",[],5793,5152,5336,4660
utt_3e385b0c423b7ec5cae7::p0003-p0004,utt_3e385b0c423b7ec5cae7,21419,http://datos.bcn.cl/recurso/cl/documento/697505,75,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5779,16384,5336,16384
utt_3e385b0c423b7ec5cae7::p0005-p0006,utt_3e385b0c423b7ec5cae7,21419,http://datos.bcn.cl/recurso/cl/documento/697505,76,completed,gpt-5.6-luna,statements,1,True,El bloque contiene una justificación distributiva explícita: la grave situación de los jubilados se usa para fundamentar que debe actuarse y mejorar sus pensiones. Las demás afirmaciones expresan apoyo o valoración del proyecto sin añadir un criterio normativo codificable.,La codificación depende de interpretar la expresión general «grave situación» como una referencia a necesidad o vulnerabilidad material.,[],[],5902,4409,5336,4142
utt_3e385b0c423b7ec5cae7::p0007-p0010,utt_3e385b0c423b7ec5cae7,21419,http://datos.bcn.cl/recurso/cl/documento/697505,77,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5900,16384,5336,16384
utt_efe6539eeb00b9a4cdd8::p0001-p0003,utt_efe6539eeb00b9a4cdd8,21419,http://datos.bcn.cl/recurso/cl/documento/697505,78,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una justificación distributiva explícita: vincula el monto de la pensión con la línea de pobreza para establecer un piso de protección previsional.,"No se codifican por separado las menciones a apoyo, diálogo o al carácter universal de la prestación cuando no aportan un fundamento distributivo independiente.",[],[],5756,14327,5336,13984
utt_efe6539eeb00b9a4cdd8::p0004-p0005,utt_efe6539eeb00b9a4cdd8,21419,http://datos.bcn.cl/recurso/cl/documento/697505,79,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una regla normativa explícita de cobertura para todos los mayores de 65 años, salvo el 10 por ciento más rico, que corresponde a igualdad y universalismo. Las referencias al carácter no contributivo, a la sustitución del pilar solidario y a la complementariedad con el ahorro individual son descripciones del diseño, sin una justificación normativa adicional codificable.",La excepción al 10 por ciento más rico introduce una posible tensión con el universalismo estricto y no se justifica en el bloque objetivo.,[],[],5846,5616,5336,5178
